,시,구,동,행정동코드,인구,남자,여자,geometry
361,서울특별시,강남구,삼성2동,11680590,30362,14490,15872,"MULTIPOLYGON (((127.05669182524 37.50685502947763, 127.0490428489952 37.50439748322853, 127.0471782349514 37.50397402969755, 127.0489297064122 37.50463080869956, 127.048675262996 37.50514025817236, 127.048257280533 37.50597575837797, 127.0481413075366 37.50620745245322, 127.0477695540725 37.50659131903346, 127.0472785999956 37.50690833536937, 127.0469889651345 37.50709313008724, 127.0468746925831 37.50716367374586, 127.0464105652137 37.50744915526325, 127.0457333334652 37.50786572933549, 127.0456605451293 37.5079164031586, 127.0448697241354 37.50847532838917, 127.0441759701307 37.50920201492291, 127.0437657993879 37.51026326732595, 127.0430540066438 37.51237232429997, 127.0413131850367 37.51710230739545, 127.0402705174165 37.51692858044005, 127.0412417112372 37.51730376330539, 127.0502725560441 37.51885264518489, 127.0509816825171 37.51746046760847, 127.0517033652953 37.51599399722007, 127.0524100612393 37.51466379457713, 127.052688960139 37.51414381252372, 127.0528078603594 37.51392250179745, 127.0546068807655 37.51058782214457, 127.0546248863461 37.51055487329568, 127.0546462092782 37.51051586179897, 127.0552952319378 37.50935330178475, 127.0561775624808 37.50777450306385, 127.05669182524 37.50685502947763)))"
362,서울특별시,강남구,대치1동,11680600,25349,12722,12627,"MULTIPOLYGON (((127.0655300172321 37.49006958228259, 127.0620202248187 37.48942006782937, 127.0599891729575 37.4890373291266, 127.0593940047512 37.48889878006832, 127.0592731167316 37.4888679082146, 127.0592104646772 37.48885190065234, 127.0587989136047 37.48874558117927, 127.0579031785485 37.48838394152899, 127.0565591748036 37.48768150139139, 127.0557253435773 37.49011533956993, 127.0554841626922 37.49081908395703, 127.0553982831312 37.49103510274755, 127.0538235965407 37.49438068370571, 127.0537362676522 37.49456062592377, 127.0533969737287 37.49525902376421, 127.0530323328993 37.49566736428729, 127.0527287653555 37.49627250169419, 127.0525102427596 37.4970538815509, 127.0556740628453 37.49721905492903, 127.0608606032655 37.49887322207154, 127.0622018523726 37.49645811688719, 127.0655300172321 37.49006958228259)))"
363,서울특별시,강남구,대치4동,11680630,20937,9914,11023,"MULTIPOLYGON (((127.0608606032655 37.49887322207154, 127.0556740628453 37.49721905492903, 127.0525102427596 37.4970538815509, 127.049294657181 37.50386482816621, 127.0490428489952 37.50439748322853, 127.05669182524 37.50685502947763, 127.0608606032655 37.49887322207154)))"
364,서울특별시,강남구,역삼1동,11680640,37277,18019,19258,"MULTIPOLYGON (((127.0471782349514 37.50397402969755, 127.0427675349784 37.50262185145928, 127.0383986760759 37.50128216679028, 127.0370441958081 37.50061643251424, 127.0384573200839 37.49753161441146, 127.0408883752856 37.49241358468067, 127.0316232575204 37.48954007672874, 127.0276351080783 37.49796430342111, 127.0264857899006 37.50036858341875, 127.0244958389723 37.50451810741976, 127.0244700492047 37.50457187505761, 127.0338873528466 37.5073920313264, 127.0437657993879 37.51026326732595, 127.0441759701307 37.50920201492291, 127.0448697241354 37.50847532838917, 127.0456605451293 37.5079164031586, 127.0457333334652 37.50786572933549, 127.0464105652137 37.50744915526325, 127.0468746925831 37.50716367374586, 127.0469889651345 37.50709313008724, 127.0472785999956 37.50690833536937, 127.0477695540725 37.50659131903346, 127.0481413075366 37.50620745245322, 127.048257280533 37.50597575837797, 127.048675262996 37.50514025817236, 127.0489297064122 37.50463080869956, 127.0471782349514 37.50397402969755)))"
365,서울특별시,강남구,역삼2동,11680650,37211,17489,19722,"MULTIPOLYGON (((127.0525102427596 37.4970538815509, 127.0527287653555 37.49627250169419, 127.0466922640252 37.49430511297226, 127.0408883752856 37.49241358468067, 127.0384573200839 37.49753161441146, 127.0370441958081 37.50061643251424, 127.0383986760759 37.50128216679028, 127.0427675349784 37.50262185145928, 127.0471782349514 37.50397402969755, 127.0490428489952 37.50439748322853, 127.049294657181 37.50386482816621, 127.0525102427596 37.4970538815509)))"
366,서울특별시,강남구,도곡1동,11680655,22618,10702,11916,"MULTIPOLYGON (((127.0413458460977 37.48557052780573, 127.0339679429088 37.48479724859385, 127.0337774785239 37.48509925625063, 127.0316232575204 37.48954007672874, 127.0408883752856 37.49241358468067, 127.0466922640252 37.49430511297226, 127.0490435995344 37.48986925062655, 127.049261726322 37.48945320359487, 127.0493990417867 37.48919120601168, 127.0498230391722 37.48838037967024, 127.0483799605779 37.4877169694774, 127.0480084597374 37.48767722921342, 127.0467475348716 37.48714789818374, 127.0453938538672 37.48653499215869, 127.0452823030646 37.48648448414102, 127.0453744643301 37.48635666794088, 127.0450351106134 37.48622928369704, 127.0442250963873 37.4859704003665, 127.0441742926673 37.48595443054452, 127.0438140899227 37.48589783189059, 127.0413458460977 37.48557052780573)))"
367,서울특별시,강남구,도곡2동,11680656,34385,15989,18396,"MULTIPOLYGON (((127.0565591748036 37.48768150139139, 127.0565210787098 37.48766102007492, 127.0517256001338 37.48485442651803, 127.0510972329071 37.48446326983662, 127.0508676252592 37.48432043273134, 127.0499139859486 37.48372753836982, 127.048101695295 37.48262433912758, 127.0478953126221 37.48249961139911, 127.046168715558 37.48149241694141, 127.045133940769 37.48088909500404, 127.0448535892886 37.48072464346596, 127.0443556740817 37.48018528712598, 127.0443100357131 37.4801332827877, 127.0439421898421 37.47971047664745, 127.0415366307098 37.48508954292947, 127.0413458460977 37.48557052780573, 127.0438140899227 37.48589783189059, 127.0441742926673 37.48595443054452, 127.0442250963873 37.4859704003665, 127.0450351106134 37.48622928369704, 127.0453744643301 37.48635666794088, 127.0452823030646 37.48648448414102, 127.0453938538672 37.48653499215869, 127.0467475348716 37.48714789818374, 127.0480084597374 37.48767722921342, 127.0483799605779 37.4877169694774, 127.0498230391722 37.48838037967024, 127.0493990417867 37.48919120601168, 127.049261726322 37.48945320359487, 127.0490435995344 37.48986925062655, 127.0466922640252 37.49430511297226, 127.0527287653555 37.49627250169419, 127.0530323328993 37.49566736428729, 127.0533969737287 37.49525902376421, 127.0537362676522 37.49456062592377, 127.0538235965407 37.49438068370571, 127.0553982831312 37.49103510274755, 127.0554841626922 37.49081908395703, 127.0557253435773 37.49011533956993, 127.0565591748036 37.48768150139139)))"
368,서울특별시,강남구,개포1동,11680660,7028,3397,3631,"MULTIPOLYGON (((127.0764100074407 37.48370494677163, 127.0758939812154 37.48244794788353, 127.0748199332816 37.48061770087686, 127.0745676088016 37.48036215750677, 127.0741069664589 37.48006755493481, 127.0735289033155 37.47953817234858, 127.0731953906564 37.47913342773077, 127.0728612525858 37.47872791373328, 127.0730128531692 37.47843872473756, 127.0733504672675 37.47785001366115, 127.0743766285862 37.47626817717369, 127.0771623877226 37.47500946525027, 127.076151731174 37.47398732260724, 127.0759435921166 37.47379503591845, 127.0739132085454 37.47285819987911, 127.0726531777392 37.47479946922746, 127.0708137529753 37.47483449027618, 127.0697580502096 37.47477656909389, 127.0692436338979 37.47388572469986, 127.0625318878364 37.47284246894814, 127.0587388939248 37.47599220717883, 127.058189919263 37.47654900096448, 127.0551967152161 37.47958550326409, 127.0547754490969 37.48002046454273, 127.0537996014574 37.48106072329887, 127.0537725619968 37.48109047430336, 127.053569595568 37.48146096070575, 127.0517256001338 37.48485442651803, 127.0565210787098 37.48766102007492, 127.0568245712582 37.48654900980491, 127.0568652341491 37.48648606701177, 127.0574459308003 37.48559927560115, 127.0576455536079 37.48531496749518, 127.0580019475346 37.48481942557483, 127.0647413957776 37.47918952344668, 127.06481062936 37.4790670353593, 127.067567916446 37.48073479441342, 127.070399370891 37.48244736350236, 127.0704759792139 37.48249369715862, 127.0724652335062 37.48395254684315, 127.0741983063173 37.48522344863346, 127.0755293523881 37.48619948864555, 127.0755895883992 37.48609494871637, 127.0764100074407 37.48370494677163)))"
369,서울특별시,강남구,개포4동,11680690,18485,9075,9410,"MULTIPOLYGON (((127.0625318878364 37.47284246894814, 127.0622804215945 37.47022579791248, 127.0621631882913 37.46964694905392, 127.0616116613502 37.46895874049018, 127.0567485528101 37.46842006132609, 127.0562066558302 37.46838535290122, 127.0545271867516 37.46852663178099, 127.0541610814936 37.46863117935794, 127.053810698328 37.46873124228762, 127.0500699309385 37.47009952506586, 127.0495805879957 37.47048749255598, 127.0503936734613 37.47103930158703, 127.0510574550327 37.4714913535671, 127.0507127069182 37.47182244814768, 127.0491520490357 37.47331891359557, 127.0450299533538 37.47728662504824, 127.044688649452 37.477966965815, 127.0445748748024 37.47819412137235, 127.0439421898421 37.47971047664745, 127.0443100357131 37.4801332827877, 127.0443556740817 37.48018528712598, 127.0448535892886 37.48072464346596, 127.045133940769 37.48088909500404, 127.046168715558 37.48149241694141, 127.0478953126221 37.48249961139911, 127.048101695295 37.48262433912758, 127.0499139859486 37.48372753836982, 127.0508676252592 37.48432043273134, 127.0510972329071 37.48446326983662, 127.0517256001338 37.48485442651803, 127.053569595568 37.48146096070575, 127.0537725619968 37.48109047430336, 127.0537996014574 37.48106072329887, 127.0547754490969 37.48002046454273, 127.0551967152161 37.47958550326409, 127.058189919263 37.47654900096448, 127.0587388939248 37.47599220717883, 127.0625318878364 37.47284246894814)))"
370,서울특별시,강남구,일원본동,11680720,24469,12003,12466,"MULTIPOLYGON (((127.0929906751923 37.47726100304872, 127.0919418528778 37.47737457728958, 127.0866879858694 37.47602905727432, 127.0855581567178 37.47554956703349, 127.0851618267097 37.47527333765135, 127.0840467565666 37.47543659623245, 127.0838722652993 37.47544568051607, 127.0830017416782 37.47538740294046, 127.0821884554423 37.47533157477234, 127.0816325535757 37.47526200545619, 127.0810230473899 37.4751697093587, 127.0803510094767 37.47488564816519, 127.0792479214745 37.47482989596271, 127.079040124138 37.47482690241954, 127.0783352301617 37.47485706345417, 127.0771623877226 37.47500946525027, 127.0743766285862 37.47626817717369, 127.0733504672675 37.47785001366115, 127.0730128531692 37.47843872473756, 127.0728612525858 37.47872791373328, 127.0731953906564 37.47913342773077, 127.0735289033155 37.47953817234858, 127.0741069664589 37.48006755493481, 127.0745676088016 37.48036215750677, 127.0748199332816 37.48061770087686, 127.0758939812154 37.48244794788353, 127.0764100074407 37.48370494677163, 127.0774490637626 37.48712375233895, 127.0818048172363 37.48867240109077, 127.0907467259579 37.4913359365121, 127.0913138796592 37.49027316589308, 127.0940940419716 37.48735219588695, 127.0941725994702 37.48720599432031, 127.095008532891 37.48282823920089, 127.0949168574511 37.48239876776614, 127.0948144775381 37.48225958780456, 127.0946204565571 37.48203934200926, 127.0943009900446 37.48164923410077, 127.0941921321459 37.48151617143235, 127.0937784358734 37.48085366178888, 127.0931049891736 37.47953059510397, 127.0930000074849 37.47855450708359, 127.0929906751923 37.47726100304872)))"
371,서울특별시,강남구,일원1동,11680730,16556,8079,8477,"MULTIPOLYGON (((127.096740694648 37.49583086240224, 127.1019653063676 37.49363781211493, 127.1001703019364 37.49308191989109, 127.0992179540071 37.49281391782823, 127.0982907143921 37.4926135956215, 127.0973516008253 37.49248089993216, 127.0964736411328 37.49235727508255, 127.0960764176527 37.49230143930575, 127.0951016565246 37.49216442153669, 127.0925258580224 37.49180065417695, 127.0922764720254 37.49176486598423, 127.0915253558222 37.49155495809836, 127.0913137924009 37.4914954486046, 127.0907467259579 37.4913359365121, 127.0818048172363 37.48867240109077, 127.0798548457948 37.49292916699407, 127.0796165201162 37.49366536235141, 127.0800681596739 37.49382274187142, 127.0806384869245 37.49402147185578, 127.0810583512 37.49416718024161, 127.0811218696476 37.49418768610418, 127.0867017722757 37.49596207307238, 127.0884580632183 37.49650405463593, 127.0904700026152 37.49747324942179, 127.096740694648 37.49583086240224)))"
372,서울특별시,강남구,일원2동,11680740,18162,8768,9394,"MULTIPOLYGON (((127.08362899995 37.49926446356682, 127.0904700026152 37.49747324942179, 127.0884580632183 37.49650405463593, 127.0867017722757 37.49596207307238, 127.0811218696476 37.49418768610418, 127.0810583512 37.49416718024161, 127.0806384869245 37.49402147185578, 127.0800681596739 37.49382274187142, 127.0796165201162 37.49366536235141, 127.0798548457948 37.49292916699407, 127.0818048172363 37.48867240109077, 127.0774490637626 37.48712375233895, 127.0780408180883 37.48786831662435, 127.0772103706978 37.49058520722318, 127.076501972885 37.49200300846758, 127.0762084948963 37.49258941564971, 127.0754382409967 37.49233583904982, 127.0749446290844 37.49217248516213, 127.0750003474878 37.49206307376511, 127.072778656426 37.49131162750591, 127.0724019955132 37.49134592808043, 127.0718359683574 37.49302544231828, 127.0724522297464 37.49356848998151, 127.0734318510361 37.49451952664224, 127.0735793646319 37.49466321063776, 127.0736736316823 37.49481261793647, 127.0737916902456 37.49499973379852, 127.0738225401156 37.49504945599833, 127.0738512376544 37.4950957182135, 127.0741193965238 37.49618282502571, 127.0742396513955 37.49667111997182, 127.0743029929679 37.49747017908349, 127.0742811325514 37.49774583099993, 127.074274469848 37.4978244236523, 127.074184819954 37.49848378371496, 127.0741781884554 37.49852995453114, 127.0740744776614 37.49886308398025, 127.0746546374578 37.50029608371127, 127.075490888551 37.50120046540529, 127.08362899995 37.49926446356682)))"
373,서울특별시,강남구,수서동,11680750,16065,7379,8686,"MULTIPOLYGON (((127.1081396454639 37.48930959967124, 127.1101917157413 37.48687888267508, 127.1115628692106 37.484558106389, 127.1122757938946 37.48353852793635, 127.1121766422593 37.48343567238243, 127.1119777101599 37.48331890553752, 127.111740381725 37.48317960337992, 127.1113897088355 37.48304888033852, 127.1110976000359 37.4829408822355, 127.1110354206454 37.48293504402488, 127.1105108919347 37.48306765530392, 127.1100323915758 37.48318862634042, 127.1082832579893 37.48308819695277, 127.1074485840395 37.48291303998278, 127.1069387401367 37.48280656229633, 127.1067443125029 37.48279667543358, 127.1065592273884 37.48278727184669, 127.1056029012069 37.48274136325974, 127.1049525593638 37.48342525898867, 127.1039875173823 37.48477858030975, 127.1026208466016 37.4849396170418, 127.1022264262334 37.48477334931221, 127.099493497381 37.48318491899704, 127.0988621476619 37.48279969765723, 127.0985690240758 37.4826206827949, 127.0979831192357 37.48219954217505, 127.0976854986077 37.48180532367023, 127.0973627489302 37.48082511792025, 127.0972881458526 37.48037074305979, 127.0974276347738 37.47992960870276, 127.0974762356127 37.47917262855285, 127.0973428435394 37.47808050943745, 127.0957591682722 37.47760177298736, 127.0929906751923 37.47726100304872, 127.0930000074849 37.47855450708359, 127.0931049891736 37.47953059510397, 127.0937784358734 37.48085366178888, 127.0941921321459 37.48151617143235, 127.0943009900446 37.48164923410077, 127.0946204565571 37.48203934200926, 127.0948144775381 37.48225958780456, 127.0949168574511 37.48239876776614, 127.095008532891 37.48282823920089, 127.0941725994702 37.48720599432031, 127.0940940419716 37.48735219588695, 127.0913138796592 37.49027316589308, 127.0907467259579 37.4913359365121, 127.0913137924009 37.4914954486046, 127.0915253558222 37.49155495809836, 127.0922764720254 37.49176486598423, 127.0925258580224 37.49180065417695, 127.0951016565246 37.49216442153669, 127.0960764176527 37.49230143930575, 127.0964736411328 37.49235727508255, 127.0973516008253 37.49248089993216, 127.0982907143921 37.4926135956215, 127.0992179540071 37.49281391782823, 127.1001703019364 37.49308191989109, 127.1019653063676 37.49363781211493, 127.1021169381763 37.49357603878993, 127.1022203878058 37.49353388794119, 127.1036471590645 37.49273309101707, 127.1043699172039 37.4922972262752, 127.1047990259013 37.4920372665574, 127.1056825352073 37.491414898641, 127.1081396454639 37.48930959967124)))"
374,서울특별시,강남구,세곡동,11680700,45109,21514,23595,"MULTIPOLYGON (((127.1110354206454 37.48293504402488, 127.1110900690549 37.48289466254922, 127.1116954237647 37.48244033725231, 127.114589692829 37.47852459047009, 127.1187995086813 37.47279633333915, 127.1196052885649 37.4716823642653, 127.1205378174029 37.47037838206509, 127.121514010366 37.46881876933388, 127.1221821195014 37.46751730536409, 127.1222978617648 37.46676441235726, 127.1224236952005 37.46585956292014, 127.1224034651138 37.46559641185152, 127.1223630223878 37.46545116706536, 127.1222933718581 37.46521354246407, 127.1218470770104 37.46502865992422, 127.1174604897814 37.46217165665753, 127.1171802774831 37.46182259616151, 127.1170799523129 37.46153946714389, 127.1169930438348 37.46125976164172, 127.1169526008446 37.46101288125212, 127.1169290269432 37.46078633628875, 127.1169000813773 37.46050231172587, 127.1167826527096 37.45913973932263, 127.1167471318756 37.45859429669539, 127.1156017161552 37.45859508243112, 127.11364393448 37.45973794163942, 127.1132459337698 37.46003521771895, 127.1128782520239 37.46048469749534, 127.1130085962848 37.46057624363328, 127.1132183601776 37.46072354677638, 127.1132954491602 37.46077732225134, 127.1133676646118 37.46082782328837, 127.1133967784565 37.4610710984083, 127.1120203931218 37.4615601446767, 127.1112839241509 37.46170757672408, 127.10826139671 37.46216799218958, 127.1066416528897 37.46247527781033, 127.1063070306596 37.46253838586748, 127.1047330603367 37.46214892406394, 127.1044803356716 37.46102136984126, 127.1039558356105 37.46010585236642, 127.10350183559 37.45962547869016, 127.1005572225059 37.45905108024201, 127.0982144531008 37.45879413651465, 127.0968482697306 37.45960747433698, 127.0963176312864 37.46143202137049, 127.0962571265207 37.46164254518388, 127.0960864720589 37.46222897701581, 127.0959959704971 37.46249907760831, 127.0950165546593 37.46365736109222, 127.094035920871 37.46398750180195, 127.0933601800066 37.46439642674009, 127.0887645194545 37.46807387004427, 127.0862116656786 37.47036347997633, 127.0851985860219 37.47156208288457, 127.0849022471739 37.47211121725942, 127.0844915817287 37.47287221121245, 127.0850691436286 37.47494136694652, 127.0851618267097 37.47527333765135, 127.0855581567178 37.47554956703349, 127.0866879858694 37.47602905727432, 127.0919418528778 37.47737457728958, 127.0929906751923 37.47726100304872, 127.0957591682722 37.47760177298736, 127.0973428435394 37.47808050943745, 127.0974762356127 37.47917262855285, 127.0974276347738 37.47992960870276, 127.0972881458526 37.48037074305979, 127.0973627489302 37.48082511792025, 127.0976854986077 37.48180532367023, 127.0979831192357 37.48219954217505, 127.0985690240758 37.4826206827949, 127.0988621476619 37.48279969765723, 127.099493497381 37.48318491899704, 127.1022264262334 37.48477334931221, 127.1026208466016 37.4849396170418, 127.1039875173823 37.48477858030975, 127.1049525593638 37.48342525898867, 127.1056029012069 37.48274136325974, 127.1065592273884 37.48278727184669, 127.1067443125029 37.48279667543358, 127.1069387401367 37.48280656229633, 127.1074485840395 37.48291303998278, 127.1082832579893 37.48308819695277, 127.1100323915758 37.48318862634042, 127.1105108919347 37.48306765530392, 127.1110354206454 37.48293504402488)))"
375,서울특별시,강남구,압구정동,11680545,27767,12751,15016,"MULTIPOLYGON (((127.0459616923422 37.53250292666626, 127.0439954693564 37.52756832006396, 127.0437900305435 37.52705285742561, 127.0418228119202 37.52751709763201, 127.041203043954 37.52768282131209, 127.0407973456897 37.52779129908323, 127.0401771770044 37.52642118899021, 127.0395409018271 37.52464078597098, 127.0393257098981 37.52403847236067, 127.0391223069504 37.52346851790512, 127.0391254195484 37.52319248992893, 127.0391272200167 37.52307641137587, 127.0391277621862 37.52304162567435, 127.0391780751905 37.52290539552294, 127.0390613257567 37.52293229787755, 127.0388367071588 37.52298405117769, 127.0382648949681 37.52280492602354, 127.0374086055561 37.52253567535443, 127.033865598605 37.52142096466066, 127.0327898173994 37.52107983229733, 127.0305175885806 37.52035875098888, 127.0280781532315 37.519584003369, 127.0281624092873 37.52113467160709, 127.0281745300172 37.5213442851718, 127.0282460366683 37.52256928739047, 127.028373454163 37.52457531138199, 127.0285558436765 37.52555133351237, 127.0285909585933 37.52593768707884, 127.0286215941498 37.52661275908329, 127.028564254372 37.52730820109505, 127.02834411019 37.52721391113644, 127.0283124841652 37.52729378004371, 127.0279989309038 37.52777362526999, 127.0274071192062 37.52829629747193, 127.0268695481673 37.52874144214648, 127.0265915908875 37.52897148956885, 127.0261755354305 37.52931552642519, 127.0256950652302 37.52979018872576, 127.0252430503104 37.53023679609947, 127.0244236709124 37.5313997881221, 127.0243550673817 37.53149849850466, 127.0242429860664 37.53166029070537, 127.0215649184989 37.5355309658779, 127.0256997843901 37.53786411011562, 127.028283460348 37.5385279110979, 127.0283265484259 37.5385393501206, 127.0298568459488 37.53886430616576, 127.0348628173433 37.53692256055055, 127.0378156485108 37.53577704182295, 127.0380050046339 37.53570116771692, 127.0391850762318 37.53522693434535, 127.0459616923422 37.53250292666626)))"
376,서울특별시,강남구,청담동,11680565,30132,14170,15962,"MULTIPOLYGON (((127.0565665637636 37.52910117290874, 127.0602520021255 37.52752180766007, 127.0652649061698 37.52560351988906, 127.0619436219763 37.52213798538031, 127.0615485299137 37.52172640214491, 127.0606249009166 37.52126633351427, 127.0605638979865 37.52123597240857, 127.0603212197725 37.52115060492256, 127.0588290926506 37.52062788745408, 127.0584000527219 37.52047759810067, 127.058307490992 37.52044566664458, 127.0580809051947 37.52036820375027, 127.057769625831 37.5202622559428, 127.0573136325606 37.52010844377664, 127.0569954100586 37.52004410246758, 127.0562207746221 37.51988801787054, 127.0511273482708 37.51900121449547, 127.0502725560441 37.51885264518489, 127.0412417112372 37.51730376330539, 127.0391780751905 37.52290539552294, 127.0391277621862 37.52304162567435, 127.0391272200167 37.52307641137587, 127.0391254195484 37.52319248992893, 127.0391223069504 37.52346851790512, 127.0393257098981 37.52403847236067, 127.0395409018271 37.52464078597098, 127.0401771770044 37.52642118899021, 127.0407973456897 37.52779129908323, 127.041203043954 37.52768282131209, 127.0418228119202 37.52751709763201, 127.0437900305435 37.52705285742561, 127.0439954693564 37.52756832006396, 127.0459616923422 37.53250292666626, 127.0490584255916 37.53255215318233, 127.0565665637636 37.52910117290874)))"
377,서울특별시,강남구,대치2동,11680610,38853,19737,19116,"MULTIPOLYGON (((127.0688034980296 37.51000278936198, 127.0694250446776 37.50644871142377, 127.0697125520678 37.50538776693556, 127.0698064500091 37.5050444657274, 127.0699935703683 37.50480855825788, 127.0700194290874 37.50477596008535, 127.071212490393 37.50351614022986, 127.0724885087333 37.50261751264852, 127.0726594105102 37.50249721362136, 127.0729119603448 37.50231981097726, 127.0731813261133 37.50213061115677, 127.075490888551 37.50120046540529, 127.0746546374578 37.50029608371127, 127.0740744776614 37.49886308398025, 127.0741781884554 37.49852995453114, 127.074184819954 37.49848378371496, 127.074274469848 37.4978244236523, 127.0742811325514 37.49774583099993, 127.0743029929679 37.49747017908349, 127.0742396513955 37.49667111997182, 127.0741193965238 37.49618282502571, 127.0738512376544 37.4950957182135, 127.0738225401156 37.49504945599833, 127.0737916902456 37.49499973379852, 127.0736736316823 37.49481261793647, 127.0735793646319 37.49466321063776, 127.0734318510361 37.49451952664224, 127.0724522297464 37.49356848998151, 127.0718359683574 37.49302544231828, 127.0685295007108 37.49101126215645, 127.0680002787413 37.49075184526831, 127.0678139193826 37.49066049572792, 127.0672078359829 37.49044645705484, 127.0671640680698 37.49043502969188, 127.0664336815713 37.49025034860717, 127.0663479157585 37.4902305644177, 127.0655300172321 37.49006958228259, 127.0622018523726 37.49645811688719, 127.0608606032655 37.49887322207154, 127.05669182524 37.50685502947763, 127.0604958370752 37.50801960246717, 127.0665493816083 37.5099370775886, 127.0673659706454 37.51008540634464, 127.0684631425072 37.51028434761371, 127.0688034980296 37.51000278936198)))"
378,서울특별시,강남구,개포2동,11680670,19915,9617,10298,"MULTIPOLYGON (((127.0774490637626 37.48712375233895, 127.0764100074407 37.48370494677163, 127.0755895883992 37.48609494871637, 127.0755293523881 37.48619948864555, 127.0741983063173 37.48522344863346, 127.0724652335062 37.48395254684315, 127.0704759792139 37.48249369715862, 127.070399370891 37.48244736350236, 127.067567916446 37.48073479441342, 127.06481062936 37.4790670353593, 127.0647413957776 37.47918952344668, 127.0580019475346 37.48481942557483, 127.0576455536079 37.48531496749518, 127.0574459308003 37.48559927560115, 127.0568652341491 37.48648606701177, 127.0568245712582 37.48654900980491, 127.0565210787098 37.48766102007492, 127.0565591748036 37.48768150139139, 127.0579031785485 37.48838394152899, 127.0587989136047 37.48874558117927, 127.0592104646772 37.48885190065234, 127.0592731167316 37.4888679082146, 127.0593940047512 37.48889878006832, 127.0599891729575 37.4890373291266, 127.0620202248187 37.48942006782937, 127.0655300172321 37.49006958228259, 127.0663479157585 37.4902305644177, 127.0664336815713 37.49025034860717, 127.0671640680698 37.49043502969188, 127.0672078359829 37.49044645705484, 127.0678139193826 37.49066049572792, 127.0680002787413 37.49075184526831, 127.0685295007108 37.49101126215645, 127.0718359683574 37.49302544231828, 127.0724019955132 37.49134592808043, 127.072778656426 37.49131162750591, 127.0750003474878 37.49206307376511, 127.0749446290844 37.49217248516213, 127.0754382409967 37.49233583904982, 127.0762084948963 37.49258941564971, 127.076501972885 37.49200300846758, 127.0772103706978 37.49058520722318, 127.0780408180883 37.48786831662435, 127.0774490637626 37.48712375233895)))"
379,서울특별시,송파구,풍납1동,11710510,15697,7775,7922,"MULTIPOLYGON (((127.1232114342576 37.53852869389421, 127.122432618233 37.53626492893626, 127.1212608373923 37.53310755020215, 127.1198155661053 37.5335310577752, 127.11225147477 37.53567873225423, 127.1118370479025 37.53579229364836, 127.1112047917289 37.53596413035751, 127.1109359289659 37.53603720111096, 127.1098393685474 37.5360459769421, 127.1041582268374 37.53600340990382, 127.1095643777354 37.54346998109902, 127.1171171858497 37.54134497994282, 127.1183897613333 37.54096376995346, 127.1184317992535 37.54095105247117, 127.1185002979239 37.54093032629324, 127.1185978805054 37.54089328033719, 127.1190836812091 37.54070687076531, 127.1195150545117 37.54046489554321, 127.1195985474329 37.54040807268806, 127.1197948184326 37.54027286152222, 127.1204649646042 37.53981108966332, 127.1214171353589 37.53926657264082, 127.1214793216588 37.53923118647219, 127.1216101192163 37.53915677511969, 127.1232114342576 37.53852869389421)))"
380,서울특별시,송파구,풍납2동,11710520,24762,11763,12999,"MULTIPOLYGON (((127.1212608373923 37.53310755020215, 127.1207198282461 37.53131725019986, 127.1191613156011 37.52806564603419, 127.1164046623389 37.52396341162023, 127.1061590063532 37.52390148305057, 127.1043389265397 37.52422225888794, 127.0989571712764 37.52795365256429, 127.1032018006623 37.53466506706074, 127.1041582268374 37.53600340990382, 127.1098393685474 37.5360459769421, 127.1109359289659 37.53603720111096, 127.1112047917289 37.53596413035751, 127.1118370479025 37.53579229364836, 127.11225147477 37.53567873225423, 127.1198155661053 37.5335310577752, 127.1212608373923 37.53310755020215)))"
381,서울특별시,송파구,거여1동,11710531,13273,6768,6505,"MULTIPOLYGON (((127.1465802956663 37.49798005681577, 127.1454554897533 37.49545587337122, 127.1436649186376 37.49116037518095, 127.1427161856682 37.48912145384832, 127.1425609555125 37.48917003742154, 127.1423744290411 37.48942119858969, 127.1424782705806 37.49005203838314, 127.1424681896635 37.49049388784355, 127.1423784519848 37.4909265825868, 127.1420953899187 37.49103998132843, 127.141826699951 37.49165303876617, 127.1414930265991 37.49167965526603, 127.1377611922997 37.49043048267845, 127.1366743717028 37.48915278231174, 127.1358328593154 37.48952115478401, 127.1358956728212 37.49023032752987, 127.1372804588158 37.49146706188071, 127.1373146623949 37.49309926420012, 127.1378431311728 37.4936398986704, 127.1379625361625 37.49430226701651, 127.1392761496072 37.49565723793896, 127.1398112669755 37.49538058937702, 127.140006245501 37.4957969913148, 127.1407568114664 37.49740139398487, 127.1419731457833 37.4994286620863, 127.1465802956663 37.49798005681577)))"
